,n1,n2,p-values
483,87.0,9.0,1.8064679682085308e-08
484,83.0,13.0,2.2763085915510374e-10
485,84.0,12.0,6.978314781080855e-23
486,90.0,6.0,0.0005183256391848498
487,84.0,12.0,1.4291043226890416e-05
488,86.0,10.0,4.7209767595638525e-07
489,88.0,8.0,0.009975499254125737
490,83.0,13.0,3.4588498541269292e-43
491,87.0,9.0,5.700866024503784e-08
492,82.0,14.0,2.505653955289842e-13
493,83.0,13.0,7.151054916373707e-05
494,89.0,7.0,0.0010669692105182392
495,86.0,10.0,1.1594875873039964e-08
496,84.0,12.0,5.31952831107467e-19
497,85.0,11.0,1.1389177840616032e-07
498,85.0,11.0,0.008645039649694475
499,89.0,7.0,2.2263043107193725e-24
500,84.0,12.0,4.51744724042792e-126
501,79.0,17.0,4.611224030211251e-18
502,84.0,12.0,1.58736842574124e-07
503,83.0,13.0,3.3455715891693976e-06
504,85.0,11.0,1.013985817897175e-81
505,83.0,13.0,1.3417803192028668e-84
506,86.0,10.0,4.740279803200926e-07
507,89.0,7.0,5.04280085222701e-06
508,88.0,8.0,1.3293005772026863e-44
509,91.0,5.0,9.13059432137629e-11
510,89.0,7.0,7.386136279453691e-30
511,81.0,15.0,2.98930132011412e-08
512,86.0,10.0,0.00011974034504089873
513,80.0,16.0,4.491573312407679e-10
514,87.0,9.0,4.755874409984162e-10
515,86.0,10.0,2.1854776145845996e-05
516,84.0,12.0,2.7595293959161985e-74
517,86.0,10.0,1.9499572621341903e-20
518,84.0,12.0,3.8247573207335114e-07
519,84.0,12.0,6.775794424980657e-06
520,87.0,9.0,1.0173601582759022e-21
521,83.0,13.0,1.1033386796197927e-12
522,84.0,12.0,0.00023590543670965817
523,84.0,12.0,2.079972798893586e-13
524,80.0,16.0,1.4442205085950347e-06
525,82.0,14.0,2.526512545429288e-112
526,87.0,9.0,1.6374547478830683e-10
527,88.0,8.0,0.0001613897862828217
528,86.0,10.0,2.255776753491022e-13
529,89.0,7.0,5.284344121309519e-09
530,89.0,7.0,9.816046035429866e-09
531,86.0,10.0,0.0004282772733783195
532,88.0,8.0,2.535952828321899e-05
533,85.0,11.0,3.422695830998791e-55
534,86.0,10.0,5.340868751280736e-08
535,84.0,12.0,2.8220331020108553e-07
536,84.0,12.0,2.5315488922455643e-05
537,89.0,7.0,3.916423512648669e-07
538,90.0,6.0,1.6862456660394773e-11
539,88.0,8.0,1.0324869587013132e-06
540,83.0,13.0,0.00028942233891419104
541,83.0,13.0,1.488091129948292e-23
542,89.0,7.0,0.0016049810977866905
543,87.0,9.0,6.471254534503906e-10
544,88.0,8.0,7.958580166131649e-07
545,83.0,13.0,0.00102119208880924
546,85.0,11.0,7.132373556350094e-08
547,84.0,12.0,6.238941602501985e-08
548,89.0,7.0,1.094430409537366e-05
549,82.0,14.0,1.975366441167567e-24
550,83.0,13.0,4.655306089610401e-06
551,86.0,10.0,1.2397588898297803e-17
552,85.0,11.0,3.1305760305602743e-55
553,85.0,11.0,5.2259877673324035e-06
554,84.0,12.0,2.0165023157382385e-24
555,87.0,9.0,3.2342573484271474e-07
556,85.0,11.0,0.0003746916561558887
557,82.0,14.0,5.002941548692287e-15
558,84.0,12.0,1.4677123979594611e-12
559,86.0,10.0,0.00115327734802118
560,86.0,10.0,1.0956550276110871e-10
561,84.0,12.0,1.7706829345176516e-13
562,87.0,9.0,7.987564666123491e-12
563,84.0,12.0,1.1150758027407657e-65
564,87.0,9.0,3.728413957776977e-06
565,89.0,7.0,4.5331595693978695e-14
566,80.0,16.0,7.44447466905319e-15
567,89.0,7.0,0.006241202772587778
568,86.0,10.0,1.2170957508623358e-07
569,85.0,11.0,3.7161744711910066e-10
570,87.0,9.0,2.2880014436065172e-08
571,85.0,11.0,2.2534999272569457e-06
572,77.0,19.0,2.428683739845243e-10
573,85.0,11.0,1.1391987417499246e-07
574,87.0,9.0,0.000248725876817571
575,88.0,8.0,1.0558919885892684e-05
576,91.0,5.0,0.07688433702868187
577,85.0,11.0,2.992885375416497e-20
578,82.0,14.0,2.0983567111787326e-07
579,84.0,12.0,3.5009213347900044e-11
580,90.0,6.0,2.106320907254499e-10
581,90.0,6.0,2.273282516687575e-06
582,85.0,11.0,4.687281370890223e-17
583,89.0,7.0,1.725949373144767e-21
584,86.0,10.0,3.6364776158695627e-12
585,85.0,11.0,3.0002769783194784e-25
586,83.0,13.0,5.145038441105486e-10
587,84.0,12.0,2.5135093435234123e-15
588,86.0,10.0,1.0564745317732575e-52
589,85.0,11.0,4.3753220091906303e-17
590,86.0,10.0,2.3643410359427263e-06
591,85.0,11.0,1.203005393848947e-16
592,83.0,13.0,0.0005918669479312785
593,83.0,13.0,3.032740788464632e-39
594,80.0,16.0,1.715893861852015e-05
595,87.0,9.0,2.9389325191535734e-28
596,88.0,8.0,2.898730354937393e-08
597,84.0,12.0,4.782108897871618e-07
598,84.0,12.0,1.2817703515673933e-14
599,87.0,9.0,0.006052990141170442
600,88.0,8.0,0.0004072157570637465
601,85.0,11.0,3.1824345243211224e-15
602,84.0,12.0,8.889485101133478e-20
603,86.0,10.0,9.123133128902513e-06
604,88.0,8.0,6.212031692050969e-05
605,88.0,8.0,0.00014299772201259304
606,81.0,15.0,6.033731584797225e-28
607,86.0,10.0,9.240002039998877e-11
608,87.0,9.0,6.083805085537178e-06
609,83.0,13.0,0.00034306139751230603
610,87.0,9.0,0.00015125248114569113
611,85.0,11.0,2.2757224755064767e-07
612,84.0,12.0,5.5461616943115555e-05
613,83.0,13.0,2.3445317511800452e-09
614,83.0,13.0,1.8789622449894575e-17
615,86.0,10.0,7.029213772460002e-05
616,85.0,11.0,7.531679685970028e-93
617,88.0,8.0,2.28899798540395e-06
618,79.0,17.0,1.3972234218029302e-05
619,83.0,13.0,2.2520998821823302e-32
620,83.0,13.0,7.039043937412137e-12
621,85.0,11.0,1.6388419756676011e-46
622,86.0,10.0,1.296608542772496e-19
623,88.0,8.0,0.0016392099704718745
624,84.0,12.0,0.00010594142896982076
625,88.0,8.0,5.308186372955891e-10
626,81.0,15.0,1.671962882517409e-33
627,86.0,10.0,1.674915734556972e-05
628,85.0,11.0,3.9996035400538225e-06
629,86.0,10.0,0.0010549755662444555
630,83.0,13.0,2.5587941743706315e-08
631,86.0,10.0,2.873141073575087e-15
632,81.0,15.0,6.9248009255578e-29
633,85.0,11.0,5.685732919586193e-13
634,87.0,9.0,6.536814405806144e-10
635,86.0,10.0,7.014496613061545e-12
636,91.0,5.0,2.3698385913096652e-08
637,78.0,18.0,1.2987972474925505e-08
638,83.0,13.0,1.1180390326940096e-13
639,86.0,10.0,4.602114151282871e-136
640,87.0,9.0,8.825194429455205e-05
641,84.0,12.0,0.0014246300162820236
642,86.0,10.0,1.1378835946787947e-48
643,88.0,8.0,2.701911814179476e-07
644,80.0,16.0,7.671230339389387e-06
645,89.0,7.0,8.195157918491518e-08
646,82.0,14.0,1.28809050213594e-11
647,88.0,8.0,7.501748874918414e-54
648,83.0,13.0,7.149774419659808e-07
649,86.0,10.0,2.542467828526036e-08
650,85.0,11.0,1.0435952973529695e-09
651,82.0,14.0,5.052211977405581e-06
652,88.0,8.0,2.3150164013967956e-09
653,86.0,10.0,1.0419848381027915e-25
654,87.0,9.0,6.353273386349914e-07
655,85.0,11.0,7.227841347663569e-13
656,88.0,8.0,6.194557903017582e-36
657,85.0,11.0,3.069257294268723e-05
