,n1,n2,p-values
544,88.0,8.0,2.1134225609134507e-65
545,89.0,7.0,1.2157536334985895e-09
546,90.0,6.0,3.6414643651303586e-08
547,83.0,13.0,4.89243359511686e-15
548,86.0,10.0,1.3236630667316906e-32
549,91.0,5.0,3.8655682338595115e-78
550,86.0,10.0,4.3866432583142314e-29
551,85.0,11.0,9.877389111167436e-27
552,87.0,9.0,4.290527041155302e-15
553,87.0,9.0,1.001555739135135e-33
554,90.0,6.0,2.421099738392604e-16
555,85.0,11.0,2.570930657568695e-13
556,86.0,10.0,3.0041274583774936e-11
557,87.0,9.0,4.7499279071810623e-14
558,88.0,8.0,3.133584742119774e-11
559,87.0,9.0,2.991832146431664e-26
560,86.0,10.0,8.69324579849678e-21
561,84.0,12.0,2.7494246388753593e-22
562,86.0,10.0,5.2076974872865615e-25
563,78.0,18.0,3.894804434903815e-08
564,88.0,8.0,1.1290281301472966e-46
565,86.0,10.0,6.461267580548874e-28
566,84.0,12.0,4.542185296151146e-23
567,82.0,14.0,4.693932970716192e-111
568,85.0,11.0,2.581867868084228e-17
569,89.0,7.0,1.2017865210280858e-11
570,88.0,8.0,1.7966969129110935e-24
571,89.0,7.0,5.461716995219171e-10
572,89.0,7.0,7.851154706190284e-19
573,81.0,15.0,2.4199958044319896e-10
574,88.0,8.0,1.760678003031936e-09
575,86.0,10.0,7.198523436396722e-21
576,79.0,17.0,6.077726895401492e-15
577,86.0,10.0,2.2233471715354095e-11
578,85.0,11.0,2.2576324955121774e-18
579,86.0,10.0,1.1234168319845144e-07
580,81.0,15.0,8.678581858806711e-18
581,85.0,11.0,5.526785250674833e-15
582,86.0,10.0,1.2508873217921283e-22
583,84.0,12.0,0.0
584,86.0,10.0,1.876967590074204e-14
585,86.0,10.0,8.426461902383139e-07
586,86.0,10.0,2.4029241821102123e-08
587,89.0,7.0,1.2398555344777545e-07
588,81.0,15.0,2.6668004881798234e-13
589,90.0,6.0,1.956382674725196e-16
590,91.0,5.0,2.5447221536928405e-16
591,84.0,12.0,3.650942094466718e-21
592,86.0,10.0,5.934727081786618e-16
593,84.0,12.0,2.4086594261629715e-12
594,81.0,15.0,8.273536056177292e-17
595,87.0,9.0,2.156691491521207e-33
596,87.0,9.0,1.8052540228852575e-78
597,83.0,13.0,7.663376206309822e-16
598,83.0,13.0,1.953980817647479e-23
599,87.0,9.0,4.004004760096619e-16
600,82.0,14.0,2.005868370680184e-64
601,89.0,7.0,3.681926711205953e-17
602,84.0,12.0,7.933492860560898e-35
603,83.0,13.0,2.6240369389699794e-53
604,85.0,11.0,4.2220885640738916e-23
605,86.0,10.0,6.621221904944174e-13
606,81.0,15.0,2.5054938510074236e-17
607,87.0,9.0,8.272456997376038e-21
608,82.0,14.0,9.699687702261286e-127
609,88.0,8.0,1.2383770140297946e-102
610,80.0,16.0,3.794136682774758e-76
611,89.0,7.0,2.6480713737905916e-50
612,87.0,9.0,1.1184327159656462e-07
613,83.0,13.0,2.0840201592291744e-20
614,83.0,13.0,8.1354382556683715e-25
615,85.0,11.0,4.7201044785080477e-07
616,84.0,12.0,1.4876152616122193e-89
617,86.0,10.0,1.2969438898050076e-33
618,89.0,7.0,7.324231960526497e-10
619,86.0,10.0,1.5785101449059438e-16
620,85.0,11.0,5.782243817152974e-07
621,81.0,15.0,1.1436649845944746e-06
622,86.0,10.0,5.489196603069684e-38
623,87.0,9.0,1.0388597113603844e-40
624,87.0,9.0,4.722144246765948e-67
625,85.0,11.0,8.996152629128049e-18
626,88.0,8.0,4.595303129588355e-19
627,83.0,13.0,4.728706644767057e-28
628,88.0,8.0,4.977294692496304e-20
629,87.0,9.0,6.465855069174442e-12
630,88.0,8.0,1.54109765078586e-66
631,85.0,11.0,4.2580262434554814e-08
632,90.0,6.0,5.179722995466041e-22
633,84.0,12.0,2.7930262738507556e-08
634,89.0,7.0,3.4376721074059064e-13
635,85.0,11.0,6.737077637876371e-28
636,84.0,12.0,0.0
637,87.0,9.0,1.2872697566221108e-25
638,87.0,9.0,2.63928723049965e-18
639,85.0,11.0,7.958196445128434e-23
640,85.0,11.0,3.3523469735908983e-15
641,85.0,11.0,8.6956697334515e-12
642,85.0,11.0,8.851523429889628e-13
643,84.0,12.0,1.7959934129994992e-42
644,85.0,11.0,1.206069436706961e-09
645,77.0,19.0,0.0
646,86.0,10.0,3.3503917459278215e-23
647,85.0,11.0,7.65155828585703e-108
648,87.0,9.0,2.7445527463787327e-22
649,82.0,14.0,4.949443433108258e-27
650,86.0,10.0,1.4004555924019644e-07
651,80.0,16.0,1.0572420785336702e-40
